Ping,RTT (microseconds)
1,105617
2,104728
3,105467
4,108868
5,3452
6,103970
7,105876
8,106235
9,104359
10,103954
11,104316
12,103680
13,105267
14,103597
15,2884
16,3170
17,103525
18,2670
19,104774
20,106219
21,2737
22,2843
23,2713
24,109460
25,106967
26,103880
27,2779
28,106846
29,2575
30,3092
31,104865
32,103503
33,2712
34,104025
35,103870
36,2723
37,104360
38,107334
39,105014
40,3128
41,105230
42,105345
43,104217
44,104749
45,106320
46,103986
47,3406
48,105689
49,103903
50,104150
51,107325
52,103729
53,104020
54,105403
55,104212
56,104923
57,103852
58,105224
59,3699
60,104820
61,103771
62,104755
63,3037
64,105103
65,105729
66,105804
67,2887
68,103895
69,108562
70,105496
71,104000
72,106580
73,105950
74,105093
75,103937
76,2616
77,105335
78,106331
79,104184
80,2970
81,3094
82,103947
83,106983
84,3588
85,104286
86,105494
87,105347
88,103806
89,104177
90,105885
91,7278
92,104538
93,104067
94,104020
95,105724
96,104566
97,103841
98,2790
99,103957
100,3390
