Ping,RTT (microseconds)
1,103855
2,3659
3,104316
4,2755
5,105019
6,105672
7,105548
8,105103
9,105005
10,2642
11,2869
12,104162
13,105473
14,104324
15,103488
16,2965
17,2733
18,109618
19,106834
20,105186
21,106804
22,3064
23,3729
24,103391
25,3945
26,106936
27,3074
28,3069
29,3028
30,105302
31,106179
32,105838
33,105147
34,104731
35,105457
36,104596
37,105085
38,3226
39,103325
40,106571
41,104924
42,2913
43,2637
44,103883
45,105075
46,2834
47,3478
48,104933
49,104801
50,104102
51,105491
52,2988
53,105318
54,105987
55,104221
56,290264
57,104259
58,105173
59,104769
60,104906
61,105877
62,105921
63,6949
64,103884
65,3753
66,104293
67,105845
68,105872
69,104145
70,2882
71,2976
72,110700
73,104845
74,104813
75,2726
76,103879
77,105829
78,105168
79,2827
80,103381
81,104959
82,2744
83,104849
84,104394
85,103749
86,2996
87,105026
88,104794
89,103783
90,104759
91,104199
92,2647
93,105781
94,105139
95,105906
96,104547
97,105756
98,104464
99,104312
100,4776
