Ping,RTT (microseconds)
1,106209
2,104735
3,493174
4,104834
5,104932
6,104603
7,3146
8,2825
9,105929
10,2800
11,104724
12,105069
13,105787
14,103821
15,106034
16,2599
17,106270
18,2597
19,103152
20,105579
21,103991
22,104183
23,3076
24,106059
25,104272
26,105425
27,104693
28,106035
29,104901
30,4137
31,103763
32,106149
33,3793
34,107193
35,104030
36,105619
37,104171
38,105828
39,110378
40,104285
41,105291
42,104585
43,103840
44,103981
45,2816
46,2904
47,103911
48,105734
49,106019
50,104346
51,104324
52,105665
53,103480
54,104209
55,2648
56,2846
57,103831
58,2808
59,3024
60,105209
61,103582
62,104535
63,3075
64,104425
65,104361
66,105985
67,103534
68,104047
69,104718
70,105126
71,104456
72,105936
73,105543
74,106897
75,104435
76,104999
77,2608
78,104145
79,104594
80,2794
81,103297
82,108576
83,109101
84,104146
85,103844
86,104198
87,104058
88,3496
89,106035
90,104800
91,105718
92,105154
93,104233
94,106670
95,8216
96,105546
97,105575
98,3298
99,103801
100,104707
