Ping,RTT (microseconds)
1,105160
2,103624
3,105120
4,103656
5,2796
6,104473
7,3065
8,105688
9,103521
10,103808
11,107029
12,3604
13,105022
14,2752
15,106295
16,108614
17,104160
18,110933
19,106113
20,3121
21,3279
22,104630
23,3784
24,108078
25,105874
26,103631
27,105001
28,104997
29,106088
30,105582
31,105782
32,105210
33,103719
34,104023
35,2692
36,104990
37,103837
38,105145
39,104511
40,3007
41,103570
42,105684
43,104987
44,103589
45,3148
46,2651
47,103937
48,103775
49,105090
50,104964
51,106117
52,103965
53,105085
54,114418
55,104651
56,105814
57,105992
58,105573
59,104246
60,2845
61,2742
62,104917
63,103842
64,3163
65,105903
66,105730
67,103824
68,103881
69,104828
70,104730
71,2802
72,105562
73,106067
74,103813
75,104734
76,5044
77,103991
78,104767
79,2692
80,103651
81,106170
82,3264
83,104155
84,105028
85,105229
86,104910
87,104902
88,106555
89,104718
90,103799
91,106158
92,104736
93,104724
94,105911
95,4776
96,3432
97,4416
98,105778
99,104762
100,2722
