Ping,RTT (microseconds)
1,104135
2,104247
3,106339
4,107819
5,105750
6,103505
7,106151
8,103846
9,103811
10,105924
11,103815
12,104661
13,104155
14,105125
15,104248
16,105122
17,104353
18,104558
19,103974
20,104567
21,105059
22,107023
23,2862
24,104272
25,8114
26,103962
27,103489
28,105998
29,2728
30,104894
31,3201
32,103866
33,2786
34,104202
35,103907
36,104365
37,2863
38,107925
39,106222
40,106932
41,105487
42,104304
43,104290
44,105002
45,104787
46,3139
47,3628
48,103284
49,104663
50,104067
51,104273
52,109824
53,105726
54,104250
55,103945
56,107156
57,103202
58,3010
59,104892
60,2835
61,105494
62,105006
63,104456
64,104231
65,3208
66,3123
67,105099
68,3055
69,103510
70,103491
71,104929
72,103879
73,105786
74,107236
75,3927
76,103088
77,105423
78,105932
79,104022
80,104212
81,112826
82,109924
83,104707
84,104890
85,103983
86,104917
87,3346
88,105685
89,104084
90,106363
91,106256
92,104647
93,103987
94,105506
95,103965
96,105021
97,105158
98,105235
99,3077
100,106336
