Ping,RTT (microseconds)
1,4639
2,2823
3,103812
4,104697
5,104082
6,103711
7,104887
8,112662
9,104875
10,2984
11,3146
12,2902
13,104851
14,2642
15,105887
16,104717
17,105056
18,103713
19,3042
20,104818
21,104894
22,106512
23,104011
24,105567
25,2980
26,103694
27,104014
28,103780
29,106022
30,104801
31,2397
32,104966
33,105074
34,105516
35,103267
36,3382
37,107081
38,105799
39,3135
40,105403
41,103380
42,105649
43,104812
44,106056
45,105808
46,105045
47,104208
48,106239
49,105627
50,3141
51,104500
52,104728
53,104766
54,104751
55,2584
56,103910
57,106358
58,104867
59,3003
60,103461
61,104661
62,3091
63,104159
64,3561
65,104419
66,107715
67,105088
68,104354
69,104493
70,105336
71,104732
72,105890
73,103702
74,104051
75,105661
76,104980
77,3085
78,106528
79,105325
80,108888
81,105272
82,104368
83,105309
84,103932
85,104402
86,2894
87,104265
88,405089
89,3093
90,103836
91,105740
92,105796
93,105064
94,106625
95,105894
96,104868
97,104878
98,113141
99,3067
100,107286
