Ping,RTT (microseconds)
1,106586
2,105146
3,2840
4,104143
5,3158
6,105921
7,103574
8,105067
9,103819
10,103170
11,105979
12,105302
13,103745
14,105652
15,104126
16,104467
17,104324
18,104860
19,104285
20,2898
21,105974
22,105556
23,105171
24,105277
25,104333
26,105058
27,106108
28,105053
29,108995
30,104041
31,104851
32,103456
33,104911
34,104432
35,103899
36,2855
37,105105
38,2718
39,103303
40,104228
41,104659
42,104284
43,103641
44,2489
45,105303
46,104927
47,105540
48,105062
49,104229
50,103925
51,105765
52,3152
53,104715
54,3253
55,104923
56,104108
57,2914
58,2927
59,103905
60,103835
61,103018
62,105528
63,106279
64,106071
65,2968
66,103742
67,104158
68,105910
69,104880
70,103846
71,2997
72,103727
73,105006
74,390551
75,107111
76,104773
77,3100
78,106897
79,105251
80,105912
81,105916
82,104792
83,3915
84,105825
85,3798
86,104560
87,3020
88,2561
89,105051
90,106919
91,105667
92,104154
93,3138
94,105209
95,6583
96,103624
97,104042
98,104794
99,106834
100,103966
