Ping,RTT (microseconds)
1,107165
2,103949
3,103768
4,104156
5,2800
6,103601
7,105009
8,104560
9,106181
10,105023
11,104867
12,3647
13,107654
14,103726
15,104966
16,2811
17,2884
18,105722
19,105846
20,105911
21,112311
22,106939
23,105444
24,105083
25,104039
26,105884
27,103798
28,104757
29,103905
30,103906
31,106215
32,104751
33,104200
34,104111
35,104157
36,3753
37,2853
38,104402
39,105180
40,104564
41,105981
42,105114
43,3171
44,2634
45,103999
46,103485
47,104398
48,104402
49,104722
50,103881
51,103798
52,104858
53,106093
54,2658
55,103304
56,105320
57,105782
58,103754
59,104662
60,104900
61,104145
62,9592
63,105302
64,104584
65,2769
66,104117
67,2732
68,104624
69,105322
70,103944
71,3346
72,103264
73,105094
74,105667
75,3722
76,103498
77,2677
78,2594
79,2806
80,111544
81,104878
82,104270
83,103907
84,105107
85,104932
86,3430
87,517088
88,105741
89,103757
90,105512
91,4706
92,4942
93,104781
94,104875
95,104879
96,104612
97,104427
98,104322
99,105753
100,104428
