Ping,RTT (microseconds)
1,4229
2,102829
3,107355
4,104053
5,104856
6,103955
7,106786
8,106881
9,107111
10,105111
11,104897
12,3347
13,104677
14,3456
15,106076
16,104888
17,105722
18,104152
19,104946
20,104074
21,106736
22,104202
23,105723
24,105051
25,2822
26,3728
27,3210
28,104438
29,103872
30,105758
31,104903
32,2937
33,110998
34,3492
35,105038
36,104717
37,105025
38,2743
39,104076
40,2525
41,109593
42,3135
43,3215
44,105499
45,366778
46,103798
47,105248
48,104666
49,105757
50,106649
51,104921
52,105975
53,103713
54,105253
55,3675
56,104062
57,105694
58,108066
59,14326
60,412979
61,104922
62,105206
63,104371
64,106444
65,104754
66,2975
67,104535
68,104951
69,105784
70,3501
71,107158
72,104816
73,104497
74,103948
75,105165
76,104147
77,104277
78,3211
79,104999
80,105259
81,106651
82,103909
83,103785
84,103941
85,104006
86,103021
87,107114
88,105471
89,105044
90,103719
91,104984
92,104151
93,105136
94,106642
95,3470
96,3133
97,103857
98,104787
99,105294
100,104889
