Ping,RTT (microseconds)
1,105836
2,103951
3,3154
4,104301
5,104340
6,103945
7,103945
8,105081
9,106001
10,105979
11,105867
12,104053
13,104516
14,3084
15,104462
16,104705
17,103402
18,105920
19,2950
20,104370
21,104677
22,105699
23,104709
24,104859
25,105133
26,106510
27,104828
28,103924
29,105719
30,104548
31,103505
32,105048
33,105688
34,103633
35,3005
36,105134
37,104730
38,104639
39,105344
40,3375
41,12336
42,104368
43,105444
44,106109
45,3374
46,105375
47,104120
48,106191
49,395168
50,19565
51,10371
52,4414
53,106528
54,107165
55,104107
56,104662
57,104006
58,106183
59,105289
60,3349
61,2781
62,105256
63,105229
64,103907
65,105978
66,104886
67,104635
68,105128
69,104858
70,105907
71,104481
72,104635
73,103307
74,2789
75,106199
76,104214
77,105568
78,105167
79,104024
80,104897
81,104685
82,104823
83,103955
84,104697
85,106810
86,104341
87,104782
88,106085
89,105940
90,105250
91,105552
92,105688
93,103141
94,104849
95,105065
96,103724
97,105815
98,103778
99,104898
100,104774
