Ping,RTT (microseconds)
1,107055
2,3475
3,411123
4,104819
5,104874
6,104680
7,104968
8,2571
9,104255
10,2861
11,105596
12,105643
13,105163
14,2615
15,104335
16,105917
17,3149
18,108064
19,106685
20,103921
21,2628
22,106361
23,104234
24,3746
25,103700
26,106434
27,104393
28,2904
29,104268
30,104930
31,105116
32,105622
33,104057
34,2583
35,3651
36,104955
37,2797
38,2775
39,104710
40,104170
41,106118
42,106059
43,103386
44,2603
45,104253
46,103567
47,103762
48,2962
49,105365
50,104559
51,104714
52,105083
53,104982
54,105871
55,104468
56,111487
57,103684
58,103296
59,105740
60,103408
61,105577
62,2924
63,107142
64,104038
65,105605
66,105169
67,3281
68,103991
69,104906
70,104296
71,3735
72,106183
73,104934
74,105640
75,103730
76,104360
77,105284
78,2591
79,104203
80,3483
81,106126
82,106238
83,395815
84,104822
85,3672
86,104887
87,2676
88,106652
89,104310
90,2624
91,105273
92,106532
93,105061
94,3229
95,105177
96,106126
97,105617
98,105968
99,105030
100,104661
