Ping,RTT (microseconds)
1,105100
2,103892
3,105708
4,3145
5,105247
6,3517
7,105202
8,104377
9,104181
10,105520
11,105495
12,105996
13,104739
14,4189
15,3456
16,103126
17,104964
18,104485
19,3115
20,103800
21,103569
22,107219
23,105000
24,105702
25,104739
26,104622
27,103667
28,104130
29,104439
30,105896
31,4174
32,104112
33,105399
34,104832
35,2839
36,3028
37,104163
38,2885
39,105162
40,104167
41,105097
42,104819
43,103465
44,105268
45,2949
46,104878
47,106980
48,3527
49,104099
50,105502
51,3011
52,105007
53,2928
54,2749
55,107596
56,104233
57,105695
58,104651
59,104085
60,104472
61,104874
62,104173
63,2766
64,103671
65,105113
66,105229
67,106633
68,105236
69,105049
70,103759
71,3003
72,3144
73,104635
74,105127
75,105513
76,105913
77,104024
78,104940
79,3465
80,104229
81,106440
82,105194
83,104435
84,104916
85,104285
86,105940
87,105631
88,2701
89,104663
90,104142
91,103631
92,105919
93,105104
94,106698
95,3782
96,105521
97,104900
98,105251
99,103482
100,107704
