Ping,RTT (microseconds)
1,106240
2,104688
3,105805
4,104806
5,104602
6,106025
7,103989
8,106609
9,104081
10,105440
11,105205
12,104385
13,106161
14,108837
15,107438
16,106235
17,107071
18,105136
19,105439
20,104111
21,3629
22,105189
23,3462
24,104257
25,105053
26,104181
27,105940
28,104958
29,104143
30,104330
31,103518
32,2911
33,105582
34,104889
35,105006
36,104701
37,104659
38,106075
39,104324
40,105682
41,3105
42,6806
43,106319
44,3268
45,379387
46,105161
47,105175
48,104027
49,103607
50,2840
51,105840
52,103740
53,104103
54,105029
55,104942
56,104683
57,105496
58,105377
59,3310
60,106767
61,2963
62,104025
63,400767
64,104061
65,104469
66,104428
67,104898
68,105085
69,2878
70,2816
71,113045
72,106130
73,107024
74,103814
75,104313
76,105862
77,103549
78,104003
79,104508
80,105298
81,105499
82,104884
83,105959
84,103510
85,2752
86,104105
87,105751
88,3251
89,104503
90,2502
91,110445
92,104295
93,104850
94,106189
95,2707
96,103603
97,104826
98,104637
99,106304
100,105885
