Ping,RTT (microseconds)
1,4549
2,106122
3,105621
4,105060
5,104784
6,104254
7,104935
8,105701
9,104873
10,105039
11,105555
12,105648
13,105685
14,107963
15,104538
16,103641
17,104940
18,105421
19,103971
20,105057
21,104545
22,2891
23,103530
24,104361
25,2681
26,104073
27,105767
28,103191
29,106170
30,104673
31,106038
32,104677
33,104141
34,105564
35,104153
36,2652
37,104523
38,106460
39,104457
40,104097
41,105848
42,105979
43,104982
44,103887
45,105589
46,109431
47,3712
48,105497
49,2634
50,2984
51,104855
52,103839
53,103858
54,106429
55,106721
56,104286
57,3062
58,3260
59,4505
60,105336
61,104739
62,104834
63,3766
64,113575
65,104256
66,103967
67,105194
68,104674
69,104196
70,103780
71,104194
72,103684
73,105625
74,103128
75,2637
76,105863
77,103363
78,104830
79,4307
80,2632
81,105412
82,104096
83,104297
84,103558
85,105124
86,104338
87,104153
88,2972
89,104390
90,105021
91,105540
92,104715
93,103774
94,105736
95,105878
96,104383
97,2696
98,104275
99,2798
100,4076
