Ping,RTT (microseconds)
1,106630
2,103885
3,3048
4,104156
5,105085
6,112165
7,108370
8,405973
9,3560
10,103299
11,104215
12,106832
13,104932
14,104316
15,105001
16,104262
17,105931
18,104013
19,105169
20,3251
21,103857
22,105048
23,104346
24,105451
25,104947
26,105286
27,103675
28,104624
29,106855
30,3096
31,2842
32,105063
33,103204
34,106139
35,103665
36,2782
37,103870
38,105133
39,103791
40,105094
41,105390
42,104843
43,3516
44,2908
45,105584
46,4033
47,3141
48,104153
49,105145
50,104977
51,105363
52,104059
53,3093
54,105895
55,104622
56,3051
57,3059
58,104636
59,388259
60,105239
61,104315
62,104700
63,104274
64,103521
65,105223
66,105418
67,104784
68,457223
69,104058
70,105526
71,104213
72,104981
73,103951
74,103893
75,103377
76,104441
77,103881
78,105999
79,104027
80,105034
81,2824
82,105681
83,103039
84,103411
85,104544
86,3153
87,104353
88,104982
89,104552
90,107910
91,105444
92,105929
93,105093
94,6003
95,4173
96,104967
97,104881
98,104660
99,2926
100,106194
