Ping,RTT (microseconds)
1,4377
2,102843
3,104599
4,104807
5,104887
6,104985
7,105038
8,2533
9,106516
10,104324
11,104542
12,3469
13,2487
14,103965
15,104919
16,104922
17,103118
18,104818
19,103627
20,105734
21,104892
22,2903
23,3005
24,106663
25,2801
26,104166
27,105163
28,104056
29,104900
30,104437
31,2982
32,105076
33,467927
34,103913
35,104017
36,104866
37,2766
38,103637
39,111321
40,103806
41,105042
42,105723
43,105580
44,103659
45,104479
46,4609
47,3479
48,105015
49,3326
50,3546
51,2922
52,104819
53,104774
54,104897
55,107037
56,104837
57,103671
58,105603
59,106462
60,104719
61,3118
62,3208
63,106800
64,104218
65,105018
66,104406
67,104694
68,105280
69,3024
70,109654
71,414430
72,104134
73,105248
74,106235
75,105082
76,3125
77,3496
78,104825
79,105622
80,103490
81,105565
82,2796
83,104134
84,105796
85,105137
86,107041
87,103876
88,3120
89,3115
90,106103
91,105236
92,105798
93,105027
94,105449
95,105384
96,107125
97,105169
98,106778
99,103905
100,106235
