Ping,RTT (microseconds)
1,105324
2,3094
3,105451
4,103689
5,104622
6,104865
7,105040
8,104064
9,104963
10,104061
11,2868
12,103685
13,104762
14,104771
15,104223
16,2918
17,3318
18,3769
19,104137
20,2972
21,103268
22,105232
23,103210
24,106064
25,104369
26,107895
27,105042
28,106998
29,103733
30,2737
31,2870
32,103356
33,3280
34,107201
35,105230
36,105583
37,104663
38,2834
39,104034
40,105116
41,6199
42,104421
43,105098
44,104432
45,103999
46,104690
47,3143
48,3024
49,105706
50,3011
51,104780
52,3288
53,105977
54,2949
55,107422
56,105317
57,103752
58,104790
59,104365
60,104221
61,104440
62,105372
63,107037
64,103668
65,103192
66,103308
67,2921
68,2691
69,106669
70,3235
71,3147
72,104532
73,104051
74,104177
75,104706
76,104779
77,103567
78,2916
79,104261
80,3642
81,103871
82,104173
83,105782
84,104477
85,2979
86,104977
87,103458
88,105334
89,104282
90,105282
91,3623
92,2651
93,104069
94,104841
95,105845
96,103462
97,2761
98,103570
99,104797
100,103172
