Ping,RTT (microseconds)
1,105493
2,103895
3,103968
4,105366
5,106777
6,4615
7,102988
8,103018
9,3365
10,105974
11,4269
12,104105
13,3002
14,106023
15,2957
16,104054
17,105136
18,2896
19,103286
20,104554
21,104927
22,104684
23,104771
24,105070
25,104156
26,104639
27,2879
28,105727
29,104444
30,2884
31,103623
32,106776
33,103899
34,3383
35,104050
36,3207
37,105163
38,105510
39,104952
40,103638
41,105221
42,104004
43,3050
44,105988
45,105681
46,104827
47,103852
48,2855
49,106936
50,103880
51,106205
52,103443
53,103951
54,103491
55,105837
56,3056
57,2867
58,105237
59,103375
60,103890
61,111951
62,104364
63,104313
64,103418
65,3536
66,105030
67,104938
68,106121
69,105619
70,103786
71,105681
72,104038
73,103824
74,12749
75,104826
76,105201
77,104403
78,104006
79,104183
80,2790
81,103167
82,104012
83,105369
84,105131
85,104676
86,102993
87,3383
88,104178
89,2900
90,2517
91,104296
92,103654
93,2638
94,104368
95,106474
96,2626
97,2638
98,104637
99,10536
100,106582
