Ping,RTT (microseconds)
1,107161
2,3990
3,104261
4,3924
5,104979
6,103961
7,106830
8,105892
9,105595
10,105407
11,104204
12,106122
13,104777
14,4422
15,103881
16,105971
17,107395
18,106062
19,104019
20,110119
21,104220
22,105105
23,105821
24,104767
25,104909
26,104396
27,105100
28,104206
29,104079
30,105021
31,104093
32,106246
33,104900
34,103599
35,3038
36,103175
37,103373
38,105214
39,106607
40,104486
41,105808
42,105924
43,106233
44,112836
45,104982
46,104600
47,105517
48,2926
49,104007
50,104073
51,104585
52,106096
53,2989
54,105525
55,106065
56,106956
57,104073
58,106220
59,105622
60,105486
61,106245
62,3636
63,104888
64,104554
65,104933
66,105815
67,104540
68,103977
69,103803
70,104977
71,104993
72,104087
73,103524
74,103976
75,103987
76,104150
77,104448
78,2760
79,104651
80,105840
81,105204
82,103799
83,105550
84,104578
85,104451
86,104439
87,104812
88,2961
89,104009
90,104125
91,103414
92,104931
93,104896
94,105931
95,106810
96,105984
97,104282
98,2810
99,105057
100,107044
