Ping,RTT (microseconds)
1,104390
2,105046
3,105757
4,104938
5,105620
6,103953
7,103483
8,104021
9,104994
10,103829
11,421558
12,104947
13,2701
14,103633
15,103841
16,107032
17,103731
18,106267
19,105604
20,104908
21,104539
22,106856
23,104794
24,106312
25,104614
26,104471
27,105545
28,3022
29,104550
30,2855
31,105522
32,2897
33,106424
34,105047
35,2981
36,104071
37,103571
38,105012
39,2862
40,104022
41,104662
42,103699
43,104058
44,109099
45,104367
46,104134
47,105357
48,105653
49,104511
50,2855
51,2902
52,3277
53,118855
54,3004
55,106030
56,106686
57,105206
58,105555
59,3094
60,104213
61,104102
62,105591
63,105107
64,108447
65,103431
66,105506
67,3023
68,103542
69,104470
70,104390
71,2878
72,105540
73,104488
74,105516
75,105506
76,104129
77,105663
78,103771
79,2711
80,2544
81,103819
82,105958
83,104547
84,10976
85,104933
86,105053
87,105777
88,2591
89,104223
90,104767
91,104279
92,105709
93,104972
94,105275
95,105368
96,105383
97,105291
98,105082
99,105845
100,105945
