Ping,RTT (microseconds)
1,106094
2,426630
3,3292
4,104317
5,105574
6,105369
7,3691
8,110073
9,106510
10,103108
11,104610
12,105945
13,3599
14,104025
15,104931
16,104806
17,104996
18,105188
19,105038
20,106895
21,103649
22,104133
23,104873
24,106153
25,104949
26,105148
27,104619
28,105273
29,103839
30,3217
31,105933
32,104384
33,105060
34,103860
35,105718
36,106086
37,105554
38,106353
39,3084
40,104475
41,106081
42,106210
43,104684
44,104621
45,2920
46,105520
47,105014
48,104643
49,104543
50,105154
51,113337
52,104130
53,104987
54,104018
55,104444
56,103731
57,2879
58,103721
59,106878
60,105559
61,105191
62,106703
63,106439
64,105206
65,104314
66,10480
67,105618
68,2975
69,104983
70,103892
71,104776
72,3192
73,104483
74,107029
75,104956
76,106653
77,104719
78,2997
79,103309
80,106356
81,3228
82,3209
83,2877
84,106029
85,104444
86,104162
87,3134
88,2680
89,3314
90,104588
91,103338
92,103687
93,103953
94,105842
95,105137
96,107180
97,106047
98,104091
99,104863
100,105745
