Ping,RTT (microseconds)
1,3453
2,103404
3,2878
4,104039
5,3324
6,106273
7,104774
8,3826
9,106071
10,104866
11,105772
12,3689
13,104053
14,106764
15,107380
16,105409
17,103599
18,400086
19,2911
20,105226
21,103775
22,103716
23,3067
24,105291
25,105775
26,104945
27,106040
28,3258
29,105152
30,107115
31,104004
32,105979
33,3701
34,105249
35,105070
36,103838
37,104337
38,103916
39,2852
40,104301
41,106051
42,2874
43,3153
44,104170
45,2852
46,104294
47,105004
48,103409
49,105262
50,104585
51,2705
52,104944
53,103813
54,103713
55,104579
56,104160
57,105024
58,104979
59,104152
60,3596
61,3179
62,106653
63,104271
64,104848
65,2791
66,3000
67,105059
68,104740
69,103807
70,104932
71,104685
72,2885
73,105079
74,104473
75,104502
76,106028
77,104745
78,104607
79,4212
80,105379
81,104778
82,5025
83,105771
84,105937
85,104539
86,106591
87,104693
88,102859
89,106043
90,103752
91,104673
92,102948
93,104961
94,3147
95,103871
96,103978
97,2825
98,103734
99,105827
100,103976
