Ping,RTT (microseconds)
1,104084
2,105967
3,105702
4,103690
5,2964
6,105157
7,104059
8,105590
9,103890
10,107019
11,3531
12,105984
13,104056
14,104367
15,103112
16,104749
17,106042
18,105210
19,6526
20,105446
21,104543
22,105578
23,105489
24,106773
25,2928
26,2777
27,103979
28,105690
29,105060
30,104923
31,103346
32,105403
33,105239
34,103940
35,104489
36,104502
37,105878
38,105223
39,3783
40,5327
41,104639
42,104729
43,105887
44,104115
45,2796
46,105555
47,103781
48,104756
49,105153
50,2532
51,104192
52,3050
53,3268
54,3115
55,104745
56,2859
57,2994
58,104969
59,104856
60,104601
61,106915
62,105754
63,105243
64,104486
65,105288
66,104704
67,2716
68,104919
69,104315
70,105097
71,105268
72,106101
73,106166
74,104161
75,2748
76,2442
77,104361
78,104407
79,103576
80,404796
81,103436
82,106448
83,104253
84,103346
85,105078
86,2932
87,105934
88,104906
89,106008
90,104833
91,104236
92,104702
93,105053
94,105879
95,106676
96,3526
97,104244
98,105895
99,105036
100,3615
