Ping,RTT (microseconds)
1,5009
2,3376
3,104377
4,105822
5,104773
6,105010
7,104479
8,2912
9,105019
10,104652
11,3814
12,3087
13,105167
14,104886
15,105781
16,2995
17,105273
18,103926
19,105562
20,106236
21,106017
22,104878
23,3512
24,106002
25,103899
26,104816
27,105384
28,104195
29,104366
30,402421
31,3370
32,3465
33,105684
34,105681
35,103908
36,2811
37,104287
38,104893
39,105704
40,3663
41,4200
42,106376
43,107603
44,105053
45,106705
46,104440
47,103335
48,2627
49,103584
50,105320
51,104254
52,105398
53,104706
54,106579
55,3414
56,103444
57,105323
58,103920
59,104826
60,104025
61,103993
62,104488
63,104969
64,103892
65,109369
66,105186
67,104606
68,3675
69,104841
70,103120
71,3776
72,2960
73,106835
74,106355
75,104259
76,106774
77,103692
78,104774
79,105768
80,2855
81,104856
82,3331
83,103779
84,105136
85,113935
86,104095
87,103856
88,106240
89,2878
90,105844
91,512084
92,103760
93,105739
94,105679
95,106089
96,103745
97,105162
98,106822
99,3202
100,105273
