Ping,RTT (microseconds)
1,104615
2,104833
3,104746
4,104678
5,105206
6,103400
7,103499
8,3210
9,103463
10,104063
11,104861
12,2996
13,105686
14,104855
15,2997
16,103591
17,107760
18,104748
19,105115
20,104714
21,104349
22,104241
23,3898
24,104124
25,105451
26,104737
27,105165
28,414495
29,105861
30,3743
31,105037
32,105818
33,104363
34,3443
35,104662
36,104401
37,3159
38,105990
39,3991
40,104369
41,3057
42,105274
43,3414
44,103444
45,105534
46,104630
47,104929
48,103951
49,104109
50,3006
51,103704
52,104838
53,3121
54,107142
55,3130
56,3070
57,104935
58,106684
59,104205
60,104898
61,104505
62,104067
63,105853
64,2688
65,107527
66,103428
67,3240
68,104560
69,103589
70,106150
71,103346
72,104071
73,105831
74,104714
75,104738
76,104130
77,105072
78,104910
79,105319
80,103751
81,3051
82,2502
83,2941
84,104073
85,3267
86,106051
87,105601
88,105799
89,103563
90,105526
91,2757
92,103991
93,2537
94,103348
95,105477
96,104626
97,3123
98,104502
99,105324
100,104983
