Ping,RTT (microseconds)
1,104824
2,114810
3,103591
4,105632
5,104970
6,3073
7,103627
8,105770
9,3214
10,3101
11,2948
12,104876
13,105362
14,104213
15,2770
16,106920
17,105557
18,3151
19,114104
20,105435
21,104813
22,104991
23,2834
24,105696
25,104126
26,104478
27,105066
28,106494
29,104092
30,2969
31,105460
32,103946
33,3109
34,103667
35,110568
36,107100
37,104208
38,105468
39,3276
40,104617
41,105272
42,2989
43,3521
44,104109
45,103295
46,106102
47,105380
48,2554
49,3012
50,104551
51,104814
52,2948
53,105461
54,104030
55,106939
56,3090
57,3318
58,103957
59,3397
60,105074
61,103975
62,2981
63,105851
64,103914
65,105169
66,104975
67,103318
68,3408
69,104687
70,104095
71,103611
72,104092
73,104965
74,105431
75,104096
76,104379
77,106454
78,3408
79,105752
80,105332
81,113836
82,104517
83,103823
84,106580
85,104644
86,3262
87,104873
88,105262
89,105540
90,105152
91,103742
92,104579
93,104010
94,104655
95,105176
96,3515
97,104443
98,106121
99,104024
100,113125
