Ping,RTT (microseconds)
1,102275
2,101629
3,101706
4,103144
5,102752
6,103169
7,101736
8,106190
9,102881
10,101639
11,101868
12,103554
13,103474
14,104197
15,101502
16,104703
17,102754
18,102212
19,102488
20,101330
21,102842
22,101340
23,101891
24,102082
25,102517
26,105118
27,101532
28,102257
29,102592
30,102091
31,101724
32,102856
33,102485
34,103296
35,102071
36,102453
37,101670
38,104448
39,102622
40,102714
41,102012
42,103141
43,101517
44,104213
45,101729
46,102849
47,102039
48,103208
49,103294
50,102057
51,102914
52,102957
53,102299
54,101852
55,102064
56,103354
57,102621
58,102303
59,102491
60,101844
61,103137
62,102106
63,102708
64,102706
65,102947
66,106591
67,102548
68,103030
69,102300
70,102203
71,102615
72,102005
73,103040
74,101866
75,102824
76,101681
77,101349
78,103480
79,103040
80,102749
81,103237
82,102025
83,103571
84,101797
85,101798
86,103072
87,103274
88,102770
89,102636
90,101854
91,103012
92,411534
93,102424
94,102733
95,105771
96,104463
97,103396
98,102996
99,101979
100,105567
