Ping,RTT (microseconds)
1,102339
2,102110
3,101526
4,101617
5,103794
6,102221
7,102633
8,102315
9,102828
10,102163
11,102064
12,102877
13,105717
14,101738
15,101932
16,102914
17,101593
18,101967
19,102922
20,101500
21,101934
22,102345
23,102221
24,103347
25,102170
26,102579
27,102057
28,103793
29,104272
30,103397
31,102327
32,104482
33,102118
34,102247
35,104441
36,102974
37,102681
38,102598
39,101696
40,102624
41,102845
42,102848
43,104036
44,103027
45,101930
46,102118
47,101808
48,104750
49,102916
50,104060
51,101846
52,103068
53,102197
54,102705
55,102994
56,102294
57,102568
58,102097
59,102724
60,102405
61,101972
62,102485
63,102189
64,102335
65,102104
66,103021
67,102330
68,101850
69,107953
70,101923
71,102882
72,102433
73,103007
74,102099
75,102984
76,101904
77,102217
78,103643
79,102787
80,102959
81,102848
82,102223
83,102597
84,102994
85,102348
86,102159
87,102492
88,102184
89,102366
90,102849
91,102939
92,101963
93,102860
94,104568
95,103077
96,103294
97,103086
98,102076
99,103334
100,102399
