Ping,RTT (microseconds)
1,102811
2,103045
3,101952
4,101780
5,102264
6,106483
7,102526
8,102748
9,102120
10,102769
11,101805
12,103969
13,102017
14,102166
15,102204
16,102301
17,102197
18,103328
19,102730
20,103021
21,102182
22,102551
23,102226
24,104158
25,102798
26,102058
27,102568
28,102626
29,102633
30,102905
31,101998
32,102656
33,103656
34,101849
35,103064
36,101914
37,102499
38,102866
39,103208
40,102513
41,102703
42,102157
43,101546
44,105274
45,102351
46,102438
47,104350
48,102046
49,102215
50,103468
51,103379
52,103691
53,102168
54,104457
55,102807
56,102986
57,102164
58,101726
59,102766
60,102956
61,103194
62,102967
63,101857
64,103545
65,103417
66,101695
67,103817
68,102091
69,102125
70,103321
71,102279
72,102408
73,104489
74,103807
75,102205
76,102108
77,101884
78,103406
79,102871
80,101517
81,102927
82,103035
83,101874
84,101580
85,102489
86,102122
87,102185
88,102584
89,102163
90,102381
91,101850
92,104260
93,103264
94,102505
95,101510
96,103317
97,101719
98,102545
99,102166
100,103265
