Ping,RTT (microseconds)
1,101710
2,103528
3,102043
4,103914
5,102164
6,102623
7,102417
8,101696
9,103355
10,102171
11,102502
12,101972
13,101945
14,102434
15,101907
16,102576
17,102442
18,473284
19,104145
20,102211
21,102215
22,104164
23,102244
24,103434
25,583385
26,102184
27,102083
28,102914
29,102008
30,104894
31,101890
32,101736
33,102985
34,103528
35,102654
36,104098
37,101871
38,103113
39,102421
40,102359
41,111406
42,103822
43,101818
44,102505
45,101985
46,102840
47,101736
48,102454
49,102579
50,101756
51,102215
52,101566
53,103949
54,102257
55,102280
56,102530
57,102002
58,103278
59,101643
60,102568
61,102948
62,102636
63,102950
64,102495
65,102132
66,103235
67,102976
68,101786
69,101816
70,102495
71,102202
72,103882
73,103245
74,102243
75,102534
76,103472
77,102536
78,103634
79,101936
80,104347
81,102249
82,102784
83,104742
84,102822
85,103947
86,101659
87,102318
88,101930
89,103759
90,101934
91,101777
92,101768
93,102214
94,103244
95,102133
96,102485
97,102340
98,104542
99,102219
100,102475
