Ping,RTT (microseconds)
1,102460
2,106793
3,103162
4,103402
5,101929
6,101711
7,103099
8,101929
9,102799
10,102853
11,102149
12,103691
13,101586
14,102359
15,103449
16,102973
17,102163
18,103068
19,102876
20,102139
21,103020
22,105006
23,103275
24,101778
25,102117
26,103205
27,102326
28,102698
29,102593
30,103106
31,103926
32,101712
33,101942
34,103033
35,103323
36,102665
37,103469
38,103274
39,104449
40,104118
41,101760
42,102730
43,102491
44,101656
45,102782
46,103254
47,102559
48,101838
49,101677
50,102356
51,102127
52,102703
53,102829
54,103080
55,102353
56,102111
57,102244
58,102601
59,102406
60,101377
61,102815
62,102881
63,103041
64,104684
65,101715
66,102191
67,101290
68,101796
69,102814
70,102232
71,102432
72,103443
73,101748
74,101729
75,102327
76,102060
77,101905
78,101947
79,105494
80,103208
81,102032
82,103539
83,102498
84,101890
85,103147
86,101856
87,102396
88,104276
89,102316
90,101995
91,101881
92,104015
93,102088
94,101639
95,103622
96,102558
97,102404
98,415567
99,102397
100,103278
