Ping,RTT (microseconds)
1,102423
2,101587
3,102677
4,102961
5,103341
6,103237
7,103145
8,102910
9,110697
10,102724
11,101551
12,103523
13,102944
14,102622
15,102109
16,101708
17,103505
18,102276
19,101830
20,104417
21,102385
22,101985
23,102342
24,102063
25,101925
26,101846
27,101919
28,102351
29,101942
30,103809
31,103698
32,103013
33,102152
34,103663
35,101938
36,105753
37,102388
38,102315
39,415476
40,102217
41,103394
42,102182
43,413856
44,101692
45,101948
46,102251
47,102548
48,103673
49,102824
50,101595
51,103095
52,102322
53,102913
54,102336
55,102740
56,103606
57,102277
58,103034
59,102461
60,103290
61,103698
62,102863
63,101788
64,103186
65,103225
66,102833
67,102579
68,103408
69,102687
70,101987
71,102313
72,102803
73,101952
74,102803
75,104030
76,102920
77,101910
78,103618
79,102015
80,102637
81,101449
82,102121
83,102795
84,102533
85,101697
86,101448
87,102425
88,102749
89,101764
90,101573
91,104129
92,102378
93,101876
94,104301
95,102316
96,102092
97,101516
98,102288
99,103303
100,103277
