Ping,RTT (microseconds)
1,103832
2,101609
3,102265
4,102235
5,102429
6,102126
7,102371
8,102436
9,101982
10,102469
11,103083
12,102251
13,102801
14,102046
15,102307
16,102193
17,101665
18,102038
19,102479
20,101753
21,103532
22,102144
23,104122
24,102348
25,102274
26,103101
27,102351
28,102662
29,102192
30,101937
31,102282
32,102422
33,101989
34,101736
35,102189
36,102811
37,102959
38,102646
39,102618
40,102081
41,101522
42,103249
43,103042
44,104332
45,104181
46,101739
47,102950
48,102446
49,104046
50,102451
51,103151
52,102825
53,103355
54,102797
55,102082
56,101830
57,572265
58,102619
59,102501
60,102757
61,102136
62,103101
63,101931
64,103874
65,102403
66,102588
67,104295
68,102881
69,103303
70,101956
71,102324
72,103558
73,103009
74,101906
75,102789
76,102111
77,104592
78,102637
79,102310
80,101727
81,103158
82,102137
83,103456
84,102582
85,102564
86,103549
87,101731
88,890221
89,102695
90,102300
91,101655
92,102584
93,102564
94,103285
95,102047
96,103820
97,102714
98,103562
99,101704
100,103748
