Ping,RTT (microseconds)
1,102161
2,102019
3,103612
4,102105
5,103715
6,101758
7,102593
8,102021
9,101998
10,101653
11,105263
12,102985
13,102798
14,102671
15,103325
16,102084
17,102131
18,103138
19,102351
20,102771
21,103783
22,102679
23,101910
24,102396
25,102557
26,103435
27,103152
28,102466
29,102404
30,102233
31,103106
32,102238
33,105621
34,103557
35,103301
36,102771
37,103074
38,102131
39,102272
40,102648
41,102488
42,101887
43,102334
44,103144
45,102145
46,101805
47,102987
48,102861
49,102077
50,102262
51,103653
52,103026
53,101997
54,101655
55,102189
56,102513
57,102552
58,102756
59,103025
60,102354
61,102737
62,103702
63,103828
64,102535
65,102203
66,102167
67,102078
68,104118
69,102245
70,102728
71,102736
72,103050
73,102115
74,101962
75,110859
76,103056
77,101844
78,103485
79,102485
80,103696
81,102213
82,102941
83,103306
84,101784
85,101617
86,105093
87,101811
88,102705
89,101939
90,102297
91,103497
92,103379
93,101542
94,102845
95,101906
96,102075
97,102761
98,103216
99,102120
100,102889
