Ping,RTT (microseconds)
1,104619
2,103860
3,103939
4,107266
5,104962
6,971333
7,103424
8,106513
9,104423
10,104430
11,104371
12,104549
13,105478
14,106491
15,105333
16,105053
17,105420
18,103544
19,103658
20,103534
21,105839
22,104076
23,104019
24,104434
25,104208
26,103576
27,104405
28,105269
29,105090
30,104776
31,104900
32,103704
33,106476
34,106024
35,105074
36,105895
37,106994
38,106063
39,104874
40,104557
41,105112
42,103546
43,103909
44,105377
45,103331
46,104718
47,104005
48,103574
49,103987
50,106010
51,103817
52,104514
53,103667
54,103524
55,104188
56,105053
57,106532
58,106235
59,103960
60,104589
61,105650
62,103916
63,105082
64,104960
65,104501
66,104070
67,105706
68,104087
69,107160
70,104828
71,104288
72,103997
73,104745
74,103195
75,103831
76,105572
77,106065
78,103342
79,105348
80,103817
81,105280
82,104100
83,105209
84,105290
85,103737
86,105562
87,105886
88,105149
89,105182
90,105134
91,107163
92,104016
93,103675
94,104866
95,105864
96,104751
97,103524
98,105282
99,103835
100,104583
