Ping,RTT (microseconds)
1,105712
2,104719
3,104175
4,104532
5,105309
6,105897
7,106179
8,104087
9,105313
10,103876
11,105004
12,106187
13,105404
14,104328
15,103967
16,105116
17,106063
18,105125
19,104062
20,105102
21,105396
22,104505
23,104736
24,107172
25,104231
26,105137
27,105169
28,105351
29,104331
30,104051
31,418209
32,107762
33,104885
34,105788
35,104927
36,104839
37,106703
38,104899
39,104040
40,106225
41,106068
42,104910
43,105580
44,104024
45,104570
46,104276
47,105316
48,107668
49,104826
50,103029
51,105591
52,103123
53,105503
54,105444
55,105275
56,103560
57,105367
58,105007
59,104051
60,104623
61,105481
62,103945
63,105877
64,104693
65,103268
66,103890
67,103011
68,103865
69,104159
70,106484
71,104259
72,103978
73,104839
74,103934
75,103344
76,103207
77,115705
78,103870
79,103607
80,106259
81,104762
82,106815
83,104570
84,104574
85,103864
86,103885
87,105837
88,105009
89,104271
90,104174
91,103861
92,104921
93,103848
94,104239
95,103815
96,102816
97,435716
98,105381
99,103738
100,108326
