Ping,RTT (microseconds)
1,104647
2,105158
3,104175
4,105847
5,105980
6,103461
7,105265
8,104961
9,103529
10,104401
11,104714
12,104794
13,424768
14,103124
15,104339
16,106153
17,104333
18,110348
19,110797
20,107241
21,103525
22,108750
23,104709
24,104945
25,104998
26,108194
27,110657
28,103956
29,106981
30,104869
31,105092
32,104509
33,105170
34,105224
35,104080
36,106466
37,106894
38,107856
39,103632
40,105646
41,105292
42,105451
43,104021
44,103444
45,106305
46,105441
47,105452
48,105696
49,106069
50,103354
51,104254
52,106105
53,103304
54,103862
55,106074
56,103521
57,103399
58,105219
59,105510
60,105219
61,105754
62,104511
63,104843
64,103736
65,105852
66,103833
67,106644
68,103619
69,105323
70,104816
71,630595
72,105917
73,103434
74,104076
75,106000
76,106298
77,104786
78,104307
79,104839
80,104391
81,103206
82,104696
83,103162
84,103840
85,105405
86,103507
87,103988
88,105562
89,104187
90,104158
91,104828
92,105704
93,105143
94,106297
95,109900
96,104966
97,104353
98,103820
99,103847
100,107496
