Ping,RTT (microseconds)
1,105201
2,103389
3,106716
4,104316
5,105527
6,105094
7,104142
8,105867
9,105015
10,104003
11,105926
12,104706
13,105768
14,105361
15,104454
16,104074
17,104681
18,111813
19,104337
20,105008
21,105131
22,103870
23,104914
24,105000
25,105852
26,103556
27,104534
28,104709
29,106205
30,105582
31,106397
32,103292
33,103921
34,105223
35,103989
36,105512
37,104346
38,105823
39,105020
40,105885
41,104593
42,103239
43,104120
44,105982
45,104014
46,103819
47,105011
48,105984
49,107590
50,105819
51,105188
52,103769
53,106966
54,103855
55,104835
56,104427
57,105182
58,106836
59,105466
60,104255
61,106926
62,104916
63,103505
64,105453
65,105669
66,104984
67,103675
68,106044
69,105056
70,104653
71,107193
72,104041
73,103516
74,107205
75,103592
76,104971
77,104830
78,106596
79,103900
80,103194
81,106415
82,104864
83,104636
84,106051
85,103758
86,107425
87,105684
88,105013
89,103855
90,103751
91,103149
92,103102
93,105403
94,104151
95,104974
96,104096
97,104377
98,105103
99,104327
100,104362
