Ping,RTT (microseconds)
1,104249
2,104204
3,105484
4,104411
5,105635
6,104982
7,103545
8,104033
9,106738
10,104107
11,103691
12,104527
13,104366
14,105321
15,103628
16,104596
17,103054
18,105401
19,103573
20,104537
21,105475
22,104109
23,102930
24,104367
25,103864
26,103748
27,104869
28,103987
29,104480
30,104346
31,104753
32,104842
33,104744
34,104389
35,106304
36,103988
37,104339
38,105079
39,104600
40,106190
41,104757
42,106423
43,103338
44,106553
45,112343
46,105505
47,105405
48,105617
49,104128
50,104648
51,105759
52,106645
53,105737
54,105511
55,105260
56,105682
57,106425
58,105229
59,104153
60,105658
61,104999
62,103523
63,107358
64,105352
65,104716
66,105266
67,104797
68,105435
69,106623
70,105003
71,105796
72,105805
73,105482
74,104461
75,104875
76,104498
77,103925
78,104931
79,103678
80,103648
81,105760
82,104465
83,104471
84,104521
85,105249
86,112533
87,105412
88,105220
89,105003
90,103664
91,103924
92,103821
93,104070
94,103689
95,103647
96,104889
97,114174
98,105233
99,105035
100,104654
