Ping,RTT (microseconds)
1,105753
2,107455
3,103582
4,104869
5,103884
6,104969
7,109075
8,106047
9,103962
10,104973
11,103593
12,104785
13,105980
14,104007
15,105093
16,104969
17,105088
18,105531
19,103891
20,106074
21,105439
22,110862
23,105551
24,104785
25,103346
26,105480
27,105174
28,103818
29,103746
30,104613
31,104033
32,105144
33,103545
34,108543
35,107301
36,105794
37,104073
38,105781
39,105050
40,106157
41,103780
42,105107
43,104740
44,105652
45,104944
46,104191
47,104568
48,103847
49,106929
50,104864
51,105751
52,105078
53,105153
54,105036
55,104260
56,105108
57,104961
58,105167
59,104052
60,106136
61,105688
62,104366
63,104700
64,104929
65,104256
66,103104
67,102922
68,106254
69,103311
70,103728
71,107208
72,104495
73,104649
74,103967
75,414811
76,105898
77,106736
78,105018
79,105429
80,103778
81,104237
82,104750
83,105238
84,105221
85,105182
86,104473
87,104655
88,103834
89,105071
90,109342
91,104238
92,105663
93,104653
94,105097
95,104106
96,105060
97,103831
98,105225
99,105144
100,104803
