Ping,RTT (microseconds)
1,106180
2,103723
3,104280
4,104763
5,104178
6,104532
7,104192
8,103455
9,105061
10,105016
11,104743
12,105128
13,106111
14,104192
15,105747
16,106729
17,114955
18,104703
19,104990
20,104800
21,105142
22,105254
23,104945
24,106165
25,105212
26,104871
27,103316
28,103856
29,105101
30,104446
31,105267
32,105151
33,105001
34,105098
35,105535
36,105430
37,105143
38,103633
39,103886
40,106685
41,104202
42,105067
43,105220
44,104084
45,104695
46,106230
47,105032
48,103065
49,105502
50,104383
51,104667
52,104807
53,104996
54,103825
55,106352
56,104598
57,103157
58,105009
59,104494
60,105092
61,104177
62,104256
63,105528
64,104205
65,106664
66,103326
67,104704
68,104261
69,105170
70,104046
71,106334
72,105070
73,104627
74,104786
75,104107
76,104640
77,104542
78,104436
79,104535
80,103948
81,103836
82,105544
83,104447
84,104224
85,105668
86,104198
87,105752
88,105161
89,106867
90,106270
91,105158
92,105175
93,104874
94,106341
95,105247
96,105955
97,106106
98,106247
99,103869
100,104232
