Ping,RTT (microseconds)
1,104457
2,103850
3,105852
4,103947
5,104222
6,104519
7,104062
8,104350
9,103896
10,105873
11,105886
12,106745
13,104819
14,106992
15,103705
16,105209
17,105216
18,103145
19,104291
20,103373
21,104450
22,115486
23,104088
24,103553
25,105082
26,104419
27,104947
28,103911
29,105710
30,107852
31,104921
32,104133
33,105769
34,103834
35,106877
36,103706
37,104695
38,104029
39,102989
40,106741
41,104937
42,103806
43,104600
44,104604
45,105071
46,103322
47,105020
48,104266
49,107216
50,104696
51,110447
52,104217
53,106370
54,105002
55,106401
56,103314
57,104088
58,104686
59,104679
60,108349
61,103528
62,105584
63,105571
64,105711
65,104579
66,102977
67,107055
68,103652
69,106124
70,105161
71,106368
72,107146
73,103245
74,106671
75,105197
76,104535
77,103953
78,417915
79,104526
80,104208
81,105009
82,110830
83,105133
84,103919
85,105357
86,103648
87,105301
88,105652
89,105669
90,105313
91,103492
92,103836
93,104216
94,104467
95,104822
96,105245
97,105394
98,104684
99,106925
100,105124
