Ping,RTT (microseconds)
1,105760
2,106765
3,104416
4,105309
5,105764
6,105607
7,103865
8,105740
9,104078
10,103823
11,106555
12,104552
13,103960
14,105072
15,105534
16,108464
17,103968
18,106695
19,104540
20,104280
21,104050
22,105144
23,104409
24,106802
25,105282
26,103691
27,104247
28,104972
29,106247
30,103885
31,104113
32,105485
33,105706
34,104000
35,104619
36,104898
37,103830
38,104718
39,104277
40,103997
41,106130
42,104013
43,103123
44,104095
45,105833
46,104288
47,103701
48,104895
49,104900
50,104949
51,109158
52,104589
53,105283
54,104423
55,104462
56,105132
57,104007
58,104747
59,104712
60,104881
61,104831
62,104373
63,105369
64,104651
65,103954
66,104229
67,103448
68,103903
69,104935
70,104619
71,104505
72,103695
73,106067
74,103909
75,104131
76,104183
77,107203
78,105044
79,103970
80,109520
81,105933
82,105114
83,103776
84,105437
85,103403
86,104720
87,105296
88,104376
89,105161
90,105585
91,103943
92,106202
93,104013
94,104610
95,417834
96,106959
97,434252
98,103974
99,105318
100,108167
