Ping,RTT (microseconds)
1,105299
2,104199
3,104757
4,105767
5,103979
6,112423
7,105030
8,103907
9,104572
10,427904
11,103010
12,106837
13,105813
14,105019
15,104763
16,104060
17,108071
18,105160
19,105155
20,112075
21,105102
22,104123
23,550773
24,104648
25,104837
26,104071
27,104901
28,104861
29,105873
30,105067
31,104867
32,105810
33,103713
34,103480
35,106089
36,104229
37,104472
38,105587
39,104050
40,103837
41,104386
42,106038
43,107677
44,103893
45,104662
46,104880
47,104735
48,106169
49,104429
50,105216
51,104831
52,105162
53,103791
54,105186
55,104571
56,105127
57,105475
58,104199
59,104007
60,105261
61,104261
62,104962
63,103801
64,105528
65,105702
66,105268
67,103888
68,107521
69,106037
70,105728
71,104028
72,106637
73,105060
74,104299
75,106089
76,103478
77,107095
78,103738
79,105023
80,104823
81,104754
82,103702
83,106201
84,104136
85,105945
86,103717
87,103902
88,105627
89,104044
90,105033
91,105907
92,105021
93,103699
94,104390
95,105614
96,105083
97,103171
98,106524
99,104653
100,103791
