Ping,RTT (microseconds)
1,104104
2,104120
3,103974
4,104952
5,107095
6,107891
7,103952
8,104522
9,104847
10,104036
11,106395
12,103969
13,103992
14,106658
15,104785
16,104200
17,103822
18,104019
19,106506
20,105247
21,104933
22,105663
23,103997
24,104726
25,104974
26,104693
27,106163
28,103908
29,106095
30,104263
31,105938
32,103389
33,104280
34,105115
35,104296
36,103947
37,104820
38,104750
39,104951
40,104911
41,103537
42,104112
43,103896
44,104676
45,105748
46,103126
47,104564
48,106232
49,103451
50,105151
51,105102
52,104134
53,103727
54,105938
55,104298
56,103815
57,103842
58,103568
59,103356
60,103920
61,104737
62,104880
63,103605
64,104008
65,105708
66,105361
67,105909
68,104654
69,104875
70,103513
71,105476
72,104438
73,106662
74,113854
75,104603
76,104119
77,104009
78,104402
79,105069
80,108848
81,105384
82,104987
83,104635
84,104312
85,104111
86,105455
87,105258
88,105895
89,104143
90,106634
91,103177
92,103662
93,104264
94,105599
95,105261
96,103856
97,105287
98,105533
99,104073
100,106657
