Ping,RTT (microseconds)
1,105234
2,104116
3,104258
4,104716
5,105017
6,107512
7,104551
8,103597
9,105161
10,104567
11,105704
12,104681
13,105287
14,104409
15,104563
16,103191
17,104339
18,104418
19,105540
20,105280
21,103558
22,105376
23,105293
24,103717
25,104680
26,103712
27,104889
28,104367
29,104466
30,106700
31,105630
32,104286
33,105911
34,105358
35,104547
36,105151
37,104638
38,105029
39,103948
40,105307
41,104547
42,104281
43,105867
44,104736
45,103666
46,104195
47,105488
48,107270
49,103990
50,104007
51,105311
52,106287
53,104081
54,103417
55,105064
56,104523
57,104343
58,104546
59,104490
60,106689
61,104053
62,105979
63,105298
64,103244
65,105328
66,106205
67,104144
68,104901
69,105380
70,106836
71,104456
72,105030
73,103869
74,103723
75,106400
76,105543
77,106492
78,103359
79,107258
80,104010
81,111583
82,106097
83,105294
84,103350
85,103574
86,105331
87,105502
88,104965
89,105834
90,104166
91,104754
92,104900
93,104977
94,106029
95,105354
96,104775
97,103435
98,110254
99,103828
100,104638
