Ping,RTT (microseconds)
1,105908
2,103923
3,104982
4,104358
5,105162
6,104243
7,104135
8,104391
9,104043
10,104956
11,104997
12,104103
13,104898
14,103760
15,104817
16,104283
17,105076
18,105133
19,105471
20,105712
21,105344
22,103480
23,104189
24,103731
25,105878
26,103722
27,103784
28,105801
29,105184
30,108668
31,105275
32,104690
33,105085
34,104105
35,106788
36,105897
37,105737
38,106302
39,104205
40,106314
41,109555
42,104140
43,103829
44,104981
45,103716
46,105407
47,104178
48,107110
49,103085
50,104572
51,105428
52,104545
53,105073
54,105218
55,104144
56,104636
57,104106
58,104672
59,103607
60,104439
61,103242
62,105337
63,104944
64,105192
65,104557
66,103930
67,104177
68,103949
69,104365
70,103787
71,103461
72,103719
73,104591
74,105227
75,105324
76,104609
77,105046
78,105920
79,106818
80,105069
81,104352
82,103950
83,103792
84,103936
85,103556
86,105206
87,104979
88,104150
89,104324
90,105646
91,103324
92,105121
93,106132
94,106622
95,105609
96,103879
97,104058
98,109050
99,105094
100,103435
