Ping,RTT (microseconds)
1,104544
2,104840
3,106286
4,106684
5,105751
6,105025
7,103439
8,104697
9,104945
10,103836
11,105714
12,104661
13,104183
14,103097
15,107109
16,103894
17,105640
18,105961
19,107192
20,104501
21,104517
22,109026
23,106046
24,106093
25,105453
26,105904
27,103958
28,106835
29,103983
30,103986
31,103191
32,104165
33,105175
34,104222
35,105934
36,109920
37,106435
38,104202
39,104558
40,103508
41,105327
42,109336
43,104743
44,105938
45,112321
46,105369
47,105002
48,105459
49,103702
50,104855
51,103826
52,104070
53,103853
54,105570
55,104946
56,104916
57,104427
58,103162
59,103198
60,105504
61,104351
62,105832
63,103738
64,106572
65,104131
66,423081
67,105345
68,105598
69,105742
70,104817
71,104666
72,105700
73,112091
74,107220
75,106858
76,104018
77,104053
78,104289
79,105898
80,104648
81,105864
82,104071
83,106906
84,104836
85,104573
86,104645
87,104160
88,106771
89,104075
90,104713
91,105215
92,105479
93,103653
94,105135
95,104844
96,103757
97,413059
98,103598
99,106054
100,105584
