Ping,RTT (microseconds)
1,106716
2,104188
3,104239
4,104114
5,104208
6,104508
7,104292
8,105022
9,105503
10,106989
11,103763
12,104781
13,104171
14,104071
15,103924
16,106811
17,103691
18,103655
19,105917
20,104937
21,104263
22,104243
23,104699
24,103730
25,105919
26,106307
27,104359
28,105893
29,105625
30,103277
31,105188
32,105732
33,104143
34,105790
35,104570
36,104028
37,106055
38,104379
39,104889
40,104736
41,105663
42,104742
43,103609
44,103708
45,105985
46,104049
47,104112
48,104566
49,103899
50,103399
51,103890
52,103145
53,104805
54,104402
55,105068
56,106761
57,104427
58,104259
59,103473
60,105878
61,105628
62,105925
63,103552
64,104546
65,105340
66,105340
67,116312
68,105469
69,103796
70,104287
71,105963
72,104213
73,104732
74,104054
75,104996
76,103518
77,106439
78,104900
79,103431
80,103778
81,106372
82,104722
83,106944
84,104093
85,105140
86,105762
87,103903
88,104041
89,106278
90,104546
91,106845
92,103647
93,103493
94,106296
95,103821
96,103593
97,103368
98,106466
99,105040
100,104292
