Ping,RTT (microseconds)
1,104763
2,102741
3,104656
4,103662
5,103988
6,104372
7,104047
8,107595
9,106019
10,103479
11,104395
12,103603
13,103696
14,105198
15,104963
16,104375
17,104372
18,108593
19,103461
20,105546
21,106516
22,104473
23,106242
24,104358
25,105765
26,104391
27,107404
28,473608
29,103513
30,104696
31,103828
32,105415
33,103816
34,104501
35,105725
36,104106
37,103556
38,105566
39,105975
40,105729
41,104157
42,105390
43,104713
44,106723
45,105284
46,103873
47,103553
48,106516
49,105011
50,104122
51,104697
52,104865
53,115183
54,104077
55,106110
56,103512
57,105986
58,105099
59,104080
60,105637
61,105462
62,107220
63,106040
64,104952
65,104972
66,104115
67,106718
68,104340
69,105507
70,104910
71,104398
72,104027
73,103613
74,104086
75,104614
76,103885
77,105856
78,106336
79,105430
80,105427
81,104387
82,103751
83,105687
84,103191
85,105294
86,104058
87,103633
88,105809
89,103615
90,105562
91,104346
92,108050
93,104468
94,105065
95,103420
96,105250
97,104861
98,105313
99,105293
100,105668
