Ping,RTT (microseconds)
1,105865
2,105012
3,103633
4,107585
5,105138
6,103483
7,104108
8,104836
9,106229
10,105801
11,105036
12,105841
13,105395
14,106981
15,105534
16,103446
17,112222
18,106711
19,105012
20,104606
21,103996
22,104682
23,105080
24,104645
25,104908
26,104136
27,105823
28,105693
29,106269
30,103470
31,107192
32,103691
33,104108
34,103524
35,104445
36,105202
37,104639
38,104464
39,104094
40,103647
41,103933
42,104425
43,106044
44,104112
45,103627
46,103791
47,104048
48,103703
49,105170
50,103622
51,108753
52,105291
53,423052
54,103937
55,103631
56,104277
57,105372
58,105094
59,105025
60,104081
61,104040
62,103395
63,104701
64,104985
65,104964
66,104019
67,105106
68,103868
69,106107
70,411619
71,104122
72,105034
73,103593
74,103823
75,104058
76,104806
77,105071
78,105403
79,104645
80,105020
81,103718
82,104349
83,103302
84,105027
85,660284
86,103093
87,104080
88,103772
89,104067
90,109616
91,105461
92,105401
93,103726
94,107074
95,104318
96,103574
97,103662
98,104861
99,108244
100,105376
