Ping,RTT (microseconds)
1,104487
2,104214
3,105224
4,106579
5,103709
6,103913
7,104623
8,105581
9,104699
10,103838
11,105004
12,105144
13,103037
14,105976
15,104743
16,105442
17,105454
18,111687
19,111719
20,103811
21,104595
22,105131
23,105329
24,104013
25,104082
26,104191
27,105593
28,103748
29,105059
30,103978
31,104600
32,103361
33,106444
34,104652
35,104524
36,105594
37,103324
38,105460
39,103219
40,104132
41,109532
42,104257
43,104475
44,104350
45,103472
46,103930
47,104002
48,106001
49,105781
50,103893
51,107851
52,105332
53,105020
54,106008
55,104620
56,105117
57,105070
58,104857
59,106692
60,104662
61,104605
62,104029
63,105414
64,105020
65,106386
66,103653
67,103267
68,105657
69,104107
70,105643
71,113009
72,104045
73,104695
74,105263
75,104164
76,104248
77,106046
78,103002
79,105529
80,103356
81,104233
82,105220
83,105124
84,104407
85,104224
86,104572
87,105045
88,105542
89,104928
90,105945
91,103834
92,103354
93,104159
94,103967
95,105015
96,103602
97,105209
98,105388
99,103537
100,105648
