Ping,RTT (microseconds)
1,105282
2,104161
3,104410
4,103874
5,105490
6,103827
7,104181
8,105371
9,106369
10,104730
11,105258
12,115843
13,106496
14,106206
15,103580
16,104812
17,106154
18,104004
19,104362
20,106054
21,103396
22,104416
23,104588
24,105597
25,472185
26,102590
27,103430
28,106232
29,104217
30,104135
31,104258
32,105695
33,104058
34,107630
35,103903
36,105688
37,103340
38,105483
39,104169
40,103886
41,104182
42,103632
43,105931
44,104861
45,106197
46,105146
47,103403
48,105160
49,107635
50,103901
51,105816
52,105210
53,104819
54,104673
55,103445
56,105993
57,103920
58,103783
59,103242
60,104857
61,106092
62,105273
63,105667
64,105109
65,108228
66,103995
67,104919
68,105296
69,104179
70,105044
71,106399
72,105504
73,104904
74,104803
75,103962
76,106582
77,104234
78,105039
79,103545
80,104008
81,104776
82,444200
83,105383
84,105269
85,105328
86,104249
87,104578
88,105487
89,413944
90,104524
91,104852
92,103201
93,104164
94,106371
95,103749
96,105149
97,105349
98,104872
99,104584
100,105390
