Ping,RTT (microseconds)
1,107747
2,104325
3,106026
4,103210
5,107610
6,104585
7,105359
8,105904
9,104558
10,104919
11,106185
12,104925
13,104430
14,104556
15,105261
16,105268
17,104058
18,105645
19,105831
20,106284
21,103765
22,103827
23,104615
24,103972
25,103929
26,106082
27,103997
28,105484
29,105382
30,105733
31,107101
32,103256
33,103607
34,105160
35,105187
36,104060
37,105063
38,104271
39,105423
40,106028
41,104773
42,105355
43,103995
44,104482
45,104398
46,106205
47,103610
48,104238
49,103700
50,103345
51,107427
52,104949
53,103436
54,104028
55,104659
56,111768
57,104807
58,105109
59,106569
60,104956
61,104096
62,105286
63,106520
64,104413
65,105084
66,103660
67,104964
68,105147
69,105255
70,103323
71,104711
72,104469
73,103231
74,104877
75,105802
76,104318
77,103977
78,104628
79,105974
80,104947
81,103583
82,104289
83,105811
84,104544
85,105025
86,104101
87,104424
88,108496
89,106150
90,105510
91,103625
92,103561
93,104042
94,103954
95,104133
96,106072
97,104392
98,104948
99,104616
100,104454
