Ping,RTT (microseconds)
1,105277
2,113538
3,104631
4,105137
5,105255
6,107844
7,104760
8,105679
9,106024
10,104623
11,106229
12,105262
13,104449
14,104986
15,104791
16,105176
17,106129
18,105858
19,104450
20,105538
21,104155
22,103279
23,105856
24,105297
25,104239
26,104230
27,105326
28,103918
29,104321
30,105852
31,104498
32,105556
33,104168
34,104850
35,105308
36,103970
37,106170
38,106014
39,104091
40,104665
41,104837
42,105256
43,106514
44,104755
45,104110
46,104262
47,105521
48,104080
49,103894
50,103470
51,104224
52,104435
53,104270
54,104290
55,104455
56,105781
57,104527
58,104000
59,104751
60,104977
61,425561
62,104182
63,105480
64,104235
65,106660
66,106888
67,103793
68,103806
69,103922
70,105668
71,114174
72,104343
73,105579
74,104169
75,104049
76,104779
77,105207
78,103418
79,105532
80,104673
81,103504
82,104323
83,103988
84,105818
85,104047
86,106122
87,104564
88,105523
89,104039
90,104431
91,104862
92,104062
93,105877
94,103466
95,104350
96,104007
97,104622
98,105180
99,106441
100,104399
