Ping,RTT (microseconds)
1,105485
2,108229
3,104242
4,105685
5,105597
6,104595
7,105441
8,104582
9,104867
10,103942
11,105375
12,104032
13,103703
14,104548
15,105806
16,105354
17,104513
18,104801
19,105904
20,104057
21,108351
22,104591
23,107792
24,104892
25,105817
26,105368
27,105454
28,104504
29,105225
30,104707
31,104923
32,105164
33,109479
34,106027
35,105862
36,105298
37,105027
38,104055
39,104799
40,106260
41,103570
42,104300
43,105589
44,104937
45,104586
46,103512
47,106119
48,105459
49,104465
50,104573
51,105525
52,103596
53,103866
54,104350
55,105675
56,105129
57,104992
58,105998
59,104612
60,104452
61,104184
62,104969
63,104121
64,104194
65,104097
66,106089
67,104852
68,104474
69,104284
70,104004
71,107340
72,104408
73,112214
74,104014
75,104039
76,106830
77,105344
78,105252
79,103789
80,105650
81,106912
82,104723
83,105869
84,104691
85,105763
86,105901
87,107488
88,104970
89,104349
90,103636
91,103681
92,105419
93,104887
94,104664
95,105208
96,104724
97,105158
98,104160
99,105711
100,112300
