Ping,RTT (microseconds)
1,107736
2,103152
3,105912
4,104383
5,104665
6,103673
7,104758
8,104162
9,111727
10,106275
11,103636
12,104812
13,104258
14,1905772
15,104374
16,104502
17,508498
18,103827
19,104883
20,103915
21,105903
22,104031
23,105996
24,104690
25,106110
26,104888
27,103949
28,105123
29,104563
30,104511
31,104609
32,106944
33,105010
34,105484
35,103512
36,106186
37,103881
38,103809
39,105122
40,104416
41,104777
42,106715
43,103915
44,104570
45,106306
46,102970
47,105547
48,105165
49,107338
50,104392
51,104969
52,103745
53,110877
54,105054
55,106280
56,106230
57,104317
58,104432
59,104264
60,103844
61,103643
62,103745
63,105738
64,103516
65,105027
66,105530
67,104195
68,105560
69,105151
70,104307
71,103813
72,106158
73,104160
74,106975
75,104235
76,104655
77,104039
78,103969
79,105658
80,104233
81,104145
82,104491
83,106649
84,104327
85,106036
86,105273
87,105085
88,104680
89,104681
90,104978
91,105783
92,105383
93,105026
94,103712
95,103865
96,104012
97,104412
98,104195
99,106663
100,105674
