Ping,RTT (microseconds)
1,106056
2,105648
3,103945
4,105108
5,104925
6,105803
7,104498
8,105568
9,103444
10,104942
11,103812
12,104281
13,105622
14,105263
15,655778
16,105981
17,105776
18,104760
19,106292
20,104577
21,103760
22,104891
23,104759
24,103993
25,105181
26,105276
27,1019760
28,103315
29,103808
30,103574
31,104953
32,103355
33,105258
34,104970
35,105013
36,104427
37,104286
38,105026
39,106282
40,105156
41,104402
42,107469
43,106522
44,104721
45,103314
46,104972
47,106121
48,105053
49,108660
50,103853
51,104346
52,104549
53,104890
54,104791
55,105070
56,105974
57,104944
58,104573
59,106132
60,107588
61,105152
62,105824
63,104939
64,106153
65,103295
66,106544
67,108288
68,104135
69,104668
70,104645
71,104395
72,107630
73,104879
74,104713
75,104294
76,104077
77,106566
78,103720
79,105122
80,104596
81,104319
82,104940
83,105700
84,105228
85,105035
86,103547
87,104198
88,104660
89,104835
90,105337
91,104483
92,107183
93,106427
94,104792
95,111575
96,105643
97,103541
98,106153
99,103714
100,104674
