Ping,RTT (microseconds)
1,106287
2,105999
3,103935
4,105523
5,103908
6,103694
7,103914
8,104730
9,105220
10,104994
11,104501
12,103890
13,105471
14,105233
15,105604
16,103118
17,105733
18,105529
19,105443
20,104053
21,104851
22,104268
23,104896
24,104616
25,105198
26,105191
27,105393
28,110566
29,106130
30,106963
31,104645
32,105942
33,105665
34,105010
35,104377
36,105633
37,106111
38,104029
39,103441
40,105553
41,102882
42,104251
43,104713
44,104562
45,104677
46,103573
47,104614
48,105152
49,106084
50,103684
51,107299
52,103958
53,108925
54,414550
55,103612
56,102972
57,105999
58,103404
59,105124
60,106499
61,106206
62,104059
63,106235
64,106648
65,105428
66,104331
67,103683
68,105858
69,104796
70,104027
71,106553
72,104050
73,108643
74,103502
75,103756
76,104378
77,106991
78,102869
79,104682
80,104399
81,105618
82,105007
83,104741
84,107079
85,103821
86,104707
87,104674
88,104611
89,105008
90,639003
91,103232
92,103456
93,103440
94,106081
95,105231
96,105142
97,103967
98,106075
99,104559
100,106253
