Ping,RTT (microseconds)
1,101801
2,103781
3,102714
4,419125
5,101749
6,102859
7,102863
8,103982
9,103292
10,102861
11,103115
12,102455
13,101843
14,103953
15,102031
16,103597
17,102191
18,102619
19,102157
20,104039
21,102160
22,101831
23,102934
24,102746
25,102320
26,101741
27,102911
28,103625
29,103239
30,103416
31,103287
32,102308
33,102199
34,103597
35,101985
36,101706
37,102562
38,102904
39,102034
40,102793
41,101428
42,102479
43,101762
44,102083
45,101747
46,102389
47,102294
48,103221
49,102766
50,102484
51,102483
52,101942
53,101768
54,103296
55,101497
56,103399
57,101870
58,102265
59,101895
60,103194
61,108412
62,101534
63,103799
64,102854
65,103817
66,102806
67,101802
68,101974
69,103342
70,101528
71,105779
72,101469
73,101662
74,103491
75,101839
76,103962
77,103140
78,102552
79,102852
80,104597
81,102387
82,101254
83,102217
84,102263
85,104534
86,101808
87,101978
88,101907
89,102933
90,102693
91,106281
92,102501
93,102595
94,105271
95,101734
96,101952
97,102844
98,104079
99,102185
100,101541
