Ping,RTT (microseconds)
1,103007
2,101942
3,104020
4,102544
5,102969
6,102330
7,102798
8,104070
9,101880
10,102375
11,102845
12,101614
13,103038
14,101769
15,102677
16,102072
17,104311
18,102866
19,101862
20,103952
21,102177
22,103195
23,103793
24,101986
25,102427
26,102834
27,409906
28,101953
29,102867
30,101856
31,101988
32,102892
33,102846
34,102442
35,102757
36,101696
37,102318
38,102419
39,102879
40,101364
41,103661
42,101723
43,103397
44,102518
45,101320
46,101954
47,109098
48,101949
49,102110
50,102347
51,103404
52,102701
53,102734
54,102035
55,101977
56,101577
57,102807
58,103716
59,102539
60,103160
61,102764
62,102816
63,101881
64,103959
65,101784
66,102372
67,103096
68,103071
69,103461
70,101965
71,102545
72,101327
73,102104
74,101804
75,101410
76,104764
77,102963
78,101856
79,102515
80,103355
81,103987
82,102247
83,103033
84,102998
85,102091
86,102637
87,104556
88,101696
89,102568
90,102113
91,103222
92,102330
93,102335
94,102229
95,101898
96,461638
97,101377
98,103710
99,105037
100,103425
