Ping,RTT (microseconds)
1,101914
2,102004
3,103027
4,103695
5,103466
6,103708
7,101606
8,104054
9,102333
10,103748
11,102755
12,102592
13,102198
14,102019
15,102739
16,102385
17,102283
18,102920
19,101546
20,102895
21,102536
22,102450
23,103654
24,102573
25,102246
26,103927
27,101936
28,101747
29,102995
30,103977
31,111113
32,102804
33,102369
34,101800
35,101961
36,102921
37,102101
38,101853
39,101776
40,103213
41,102086
42,102394
43,102336
44,103141
45,102704
46,101856
47,101682
48,104274
49,103162
50,102343
51,102369
52,102053
53,102216
54,106461
55,102279
56,101986
57,102542
58,101932
59,103600
60,104349
61,103723
62,103235
63,102175
64,101692
65,103305
66,102621
67,102378
68,102063
69,102366
70,102620
71,103003
72,101940
73,103163
74,102437
75,103658
76,102726
77,101953
78,101605
79,105136
80,101694
81,103731
82,102110
83,101707
84,104470
85,102029
86,103440
87,104056
88,101968
89,102722
90,103396
91,102392
92,101771
93,102195
94,103584
95,103129
96,103623
97,102206
98,103264
99,102229
100,103440
