Ping,RTT (microseconds)
1,104355
2,102296
3,102118
4,102448
5,103099
6,103346
7,102335
8,102270
9,102921
10,107101
11,103458
12,102954
13,102955
14,102521
15,102422
16,103145
17,102036
18,102085
19,101817
20,101790
21,103073
22,102824
23,102062
24,417959
25,103110
26,103022
27,103543
28,101805
29,102561
30,103668
31,103990
32,102904
33,102132
34,102110
35,101991
36,102185
37,102880
38,102633
39,102416
40,102318
41,102275
42,103170
43,102060
44,102261
45,103191
46,102643
47,102075
48,102483
49,102113
50,101629
51,102182
52,104421
53,102110
54,108358
55,102891
56,102625
57,101757
58,102195
59,102628
60,104926
61,103937
62,102422
63,101994
64,102073
65,103316
66,103036
67,102955
68,102550
69,102652
70,102947
71,102531
72,103845
73,101709
74,101687
75,102754
76,101574
77,103396
78,103498
79,104138
80,103098
81,102045
82,102232
83,101715
84,102769
85,102551
86,102331
87,103752
88,102739
89,102304
90,102677
91,103052
92,102618
93,102822
94,101847
95,103854
96,104469
97,102651
98,101973
99,101936
100,101961
