Ping,RTT (microseconds)
1,104550
2,101444
3,102169
4,103858
5,101964
6,102639
7,102847
8,101625
9,101849
10,102946
11,103297
12,102962
13,101784
14,102344
15,102576
16,102715
17,102950
18,102627
19,102472
20,103720
21,102003
22,103352
23,102595
24,103388
25,103878
26,102723
27,103135
28,101894
29,101868
30,103925
31,101562
32,104022
33,102934
34,103874
35,102454
36,101834
37,104564
38,101422
39,103877
40,101796
41,102616
42,102699
43,103709
44,102116
45,101934
46,460573
47,102121
48,102321
49,102380
50,102942
51,103617
52,103487
53,102447
54,102328
55,101512
56,103133
57,101732
58,104956
59,101797
60,102246
61,102596
62,104291
63,102735
64,101769
65,103034
66,102184
67,102958
68,102366
69,102279
70,101758
71,101827
72,102820
73,102323
74,102636
75,102014
76,102525
77,102690
78,102403
79,101951
80,101742
81,102101
82,102823
83,102745
84,101776
85,103344
86,102185
87,101948
88,101385
89,102530
90,103760
91,102337
92,103839
93,103019
94,101639
95,102112
96,101985
97,102754
98,101393
99,413446
100,102717
